Positive_Score,Neutral_Score,Negative_Score,Compound_Score,Sentiment_Label,Original_Comment_Text,Comment_ID
0.0,0.545,0.455,-0.924,Negative,What's the point of a mini desktop PC????😭😭😭😭,Ugw0x7_qDiE713w4e_t4AaABAg
0.178,0.822,0.0,0.8225,Positive,"Gosh love the fact that he got to call a desktop ""a desktop"". Out there seeing so many many including tech reviewer calling PC stand for desktop, and the other kind laptop, which is still a PC.",Ugx5rC88johsdroFzMl4AaABAg
0.234,0.484,0.282,-0.1531,Negative,Base good. Any upgrade maked it exponentioly bad,UgzCqa0Cwy7yaeHxvg14AaABAg
0.0,0.702,0.298,-0.5684,Negative,8:50 look at him trying to justify comically low storage space!!! Seriously man.,Ugy3ObxKvtKlBe2Vz8x4AaABAg
0.189,0.811,0.0,0.8555,Positive,"I think im the rarest person in the world that love the bottom magic mouse charge and the bottom macmini power button , i love how less used stuff, should not be seen when you not need it",Ugyr6GRh8Xijp-gxIz54AaABAg
0.208,0.792,0.0,0.8684,Positive,I agree. Best bang you'll ever get for the buck!  I also waited. I have an M1 MacBook Pro. I just ordered the new iMac M4 $1699. model. Comes tomorrow. Wish they had made the screen bigger. But all in all a very good upgrade.,UgwGJZtipDEvj180K8F4AaABAg
0.538,0.462,0.0,0.8877,Positive,yes I agree with you .. 32 inches  would  have  been great!!!!,UgwGJZtipDEvj180K8F4AaABAg.AAYIYfaERhVAAYO27kfuij
0.18,0.82,0.0,0.6705,Positive,The Apple logo on the top would’ve made the perfect power button. The only reason I could see for putting it on the bottom would be cost,Ugy--NYKmypMj25K1Dd4AaABAg
0.115,0.885,0.0,0.0772,Positive,That’s the point they don’t want you to turn it off,UgxctsNCyGC8653huhB4AaABAg
0.0,0.494,0.506,-0.7284,Negative,19.6m Subscribers! Bro WTF! 🙌,UgzSqNWVDCpNVmWVOcN4AaABAg
0.0,0.658,0.342,-0.3818,Negative,Magic mouse is still a crap,UgwPU0AuceQiEeBMh0d4AaABAg
0.059,0.941,0.0,0.128,Positive,"We need to take this apple  person  who take this kind of decision to court.. to sue him , to start legal proceedings against him",UgxrOTE6QWhT4MGbNDl4AaABAg
0.0,0.864,0.136,-0.0258,Neutral,im still chilling with my m2 and g4,UgxUZ5C5qpQ4ddskFZF4AaABAg
0.3,0.7,0.0,0.4588,Positive,Our favorite Apple shill back at it again,Ugxi_lJvQf9MVoXoaTV4AaABAg
0.0,0.933,0.067,-0.4215,Negative,"""hilariously, unnecessarily tiny computer""
-Marques Brownlee 11/2024

In the mean time, I am trying to buy a 9800X3D that is available since this morning, but to no avail.  Maybe I will rethink my priorities and go Apple full tilt instead.",UgxnWqR0RZv1wm0M3yJ4AaABAg
0.051,0.926,0.023,0.3565,Positive,"I""m convinced they don't want people to buy the upgrades. The fact that they don't stock any of upgrades in their stores, only the base SKUs. The base storage is enough to hold the OS and all of your programs, and you should work off external storage as much as possible.",UgxczFJCuI4KdHy7uPJ4AaABAg
0.157,0.843,0.0,0.0772,Positive,I want to take that job in Apple,UgxRoSBiGIzP_3r-yct4AaABAg
0.059,0.941,0.0,0.34,Positive,"I'll play devil's advocate.  The only times I have ever touched the power button on my desktop PCs is either when I power them on for the first time or after a power outage.  Suffice to say, it's rare.",UgwI3g9htcLGIm5eRbd4AaABAg
0.184,0.816,0.0,0.2023,Positive,m5 mini power button on top: apple revolution bravo,Ugwy-tXvGIYYudWcNo54AaABAg
0.129,0.871,0.0,0.6369,Positive,What good is it now that Apple is locking down what applications/programs can be installed and run on their systems?  They've removed the ability to run unsigned apps in macOS 15.1.  Microsoft and Google aren't far behind.,UgxQMF2WB5saFy83kot4AaABAg
0.087,0.913,0.0,0.6369,Positive,"I've got a M2 Pro Mac mini, best computer I've bought, handles all my editing and will be the next Mac I get. 

Very tempted to ditch my MacBook and run a Mac mini as a portable device for when I go to the office.",UgyMlk2fPFlvNKlQo7B4AaABAg
0.0,0.747,0.253,-0.624,Negative,3:30 WHAT?????? I seriously have to pick up the mac each time i turn it on? SERIOUSLY?,Ugxsu5yhoyrf1vI7mvZ4AaABAg
0.0,1.0,0.0,0.0,Neutral,absence of m.2 slot makes this device irrelevant,UgxK2vdi6SpZaZVc_8h4AaABAg
0.068,0.874,0.057,0.1027,Positive,Why does the strategy seem like apple only wants to sell the base models. the ridiculousness of upgrading one Mac mini to 32GB+512GB being the same cost as two base Mac minis is ridic,UgwJsG8kqQUFHse5VBh4AaABAg
0.224,0.668,0.108,0.6597,Positive,"You're obviously using it wrong. The top of the M4 Mac Mini is the beautiful sculpted matte black side, designed to disappear into the shadows of your desk, with the power button on top for easy access.",UgzW1u1xeaHWmuf4AmB4AaABAg
0.0,1.0,0.0,0.0,Neutral,Aaaaand...now we can't rackmount them for live audio use due to the power button.,Ugw3L8QK53U0cQorWgh4AaABAg
0.652,0.348,0.0,0.8169,Positive,Very nice! Mac mini looks great,UgyGLeUNkS5gD5FroAV4AaABAg
0.076,0.803,0.12,-0.296,Negative,"They just shrunk the box. Finaly real size of MAC Studio.  256GB of storage in 2024, we had 256GB in 2004.  they are looking for 600$ 2TB SSD  😂 at worst, people will buy, and APPLE will raise prices..",UgxcHUqkUrROLfhp8Dl4AaABAg
0.069,0.872,0.059,-0.12,Negative,It feels like we’re so close to powerful desktop computers being the size of phones that soon we’ll be able to have our phones be our daily desktop driver that all we need to do is dock it. I know you can kind of do that with android but it sucks.,Ugz4hjXY6vcptExQRXx4AaABAg
0.0,1.0,0.0,0.0,Neutral,is that a new mic that you are using?,UgysSperzetZOKaZwmR4AaABAg
0.481,0.519,0.0,0.7579,Positive,New Apple Studio Display Please 🙏 ❤,UgxcaqRE2SS6WRRMBsV4AaABAg
0.0,1.0,0.0,0.0,Neutral,@mkbhd - do you find it gets hot inside the bit of your desk that you've pushed the Mac Mini into?,Ugy5z62b48JEs0xqCwJ4AaABAg
0.0,1.0,0.0,0.0,Neutral,"Bring back the power button on the keyboard, or maybe they have a keyboard with the power button in the works. The old ADB keyboards had it.",UgxF0lO0R0NhkIukY194AaABAg
0.0,1.0,0.0,0.0,Neutral,New mac mini + xreal glasses is the future workstation form factor (minus the wire),UgyUqpkpYQ9RVbLsxxh4AaABAg
0.095,0.833,0.071,0.2023,Positive,I really would live to replace my NUC with this as my tiny home server. Although the M4 will probably make it pretty complicated to use it as such unfortunately,UgyKT4U-n0UUfYMWrO14AaABAg
0.194,0.554,0.252,0.168,Positive,Will I regret buying 256GB model? Or pay $200 for peace of mind?,UgxhNYHxkjTxjPZzDbh4AaABAg
0.0,1.0,0.0,0.0,Neutral,If you don't mind an external drive. You can get a 2tb external SSD for less,UgxhNYHxkjTxjPZzDbh4AaABAg.AAYIHr-hYTuAAYJpbkyxOt
0.0,0.796,0.204,-0.8268,Negative,"They put the power button on the bottom, which is stupid, because they are more worried about form over functionality. Plus, it gives them a reason to do a useless and expensive update. 💰💰",UgxIkuIKiwCY3fK4_4t4AaABAg
0.0,1.0,0.0,0.0,Neutral,"Somehow apple went from charging way too much for what you get, to being the cheapest option for what they offer...",UgxkNJZMchnRYmy2Vcp4AaABAg
0.0,0.849,0.151,-0.3939,Negative,How can they call it mini when it’s the same size as you?? Smh false advertising.,UgwYZMFL1p6E6HPrQNd4AaABAg
0.0,1.0,0.0,0.0,Neutral,Does it work with magic mouse and keyboard with lightning charger?,UgzxY6L0N-z17_msR7B4AaABAg
0.512,0.488,0.0,0.6369,Positive,Love it mine arrives tomorrow.,Ugz3P2tDMEmDCwxIoft4AaABAg
0.0,1.0,0.0,0.0,Neutral,Does the machine turn on when you use keyboard on button ?,Ugz_2OIkSN5HeKfqooN4AaABAg
0.299,0.701,0.0,0.8924,Positive,"So, did I make a good decision by buying the base pro vs a regular model upgraded?

Is the base pro that good for a super basic user?????",UgxHkVJZsVjJQ5Fdow94AaABAg
0.0,1.0,0.0,0.0,Neutral,Bro quitelty said apple upgrade system is a robbery in a hidden way,Ugzj-4xLto41uXXqIeN4AaABAg
0.752,0.248,0.0,0.4648,Positive,Wallpaper PLEASE,UgxuPRt1M9rapJccqhR4AaABAg
0.168,0.703,0.129,0.269,Positive,Its actually horrible.  16gigs?  250 gigs?   For 600 bucks?  Horrible.  If you want 32gigs and 2tb its what almost 2 grand?  This is great for grandma I guess.  Its the first era iMac basically.  Barebones with steep costs to go beyond bare bones.,Ugwo4uvubq_51xG-bC14AaABAg
0.035,0.965,0.0,0.2247,Positive,A desktop implies that you have onboard expansion or you can swap stuff out -fix.  This is a mobile nuc type device (system on a chip) with everything onboard.  It's a disposable laptop with human input and output not included.  It is a reasonable price though for average users and very solid performance.,UgxIdIJJQkR3sfc3aj54AaABAg
0.065,0.867,0.067,-0.0516,Negative,"No, you're confusing ""desktop"" with ""tower"".

Laptop literally means ""lap top"", a computer made to be mobile and that can be used everywhere, even on your lap. It has a built-in display, battery, keyboard and mouse pointing device.

Desktop literally means ""desk top"", a computer made to be used on a desk in a fixed setup. It has no built-in display or battery and usually has no input devices, although ""keyboard computers"" (like the old Commodore 64) are partially coming back, such as the Raspberry Pi 400.",UgxIdIJJQkR3sfc3aj54AaABAg.AAYI71peBI4AAYQy4I9yKj
0.249,0.646,0.105,0.5719,Positive,I agree with the conspiracy. it's marketing genius lol .  yall still buy the products lol   and keep taking about them years and years later,Ugxl2kT-gRGblWIirB94AaABAg
0.085,0.814,0.1,-0.3094,Negative,"You shouldn't be storing lots of stuff on your local desktop drive anyways. It should really only be used for your applications and swap memory. Everything else should be on external storage, NAS or cloud storage. Probably a combination of these to avoid data loss if you care about your data. Is it stupid how much they charge for storage upgrades? Yes. Does it matter? Not if you are treating your data properly.",UgxyLPy_8MWU697Vr5l4AaABAg
0.0,1.0,0.0,0.0,Neutral,i dont know what Marques is yapping about ... i use windows .,Ugw_BSQjAJ7rzLPgD3V4AaABAg
0.333,0.667,0.0,0.25,Positive,Where are the wallpaper jokes,UgxO8S2tR0BuIwicHJJ4AaABAg
0.0,1.0,0.0,0.0,Neutral,5 inch is average size that's not small......,Ugx7JlyTG3KbNVDa8s14AaABAg
0.2,0.8,0.0,0.4588,Positive,The day they announced it i preordered one 😁,Ugy6Fh5h7FQIrCWTUZt4AaABAg
0.412,0.588,0.0,0.4215,Positive,Transition at 5:45 is nice,UgyBzfHT9ghlDPRqblN4AaABAg
0.046,0.92,0.035,0.1734,Positive,"So I’m a photographer. Got my first MacBook coming out of high school, the 13in intel base from 2020. 
4 years later, 8GB is not enough and 256GB is not enough.

Trying to use apps like Lightroom and premiere etc, whew. And I just think 8GB of ram is just not optimal for any media work in 2024!",UgygrBlpz1LtdY2Jd6V4AaABAg
0.121,0.845,0.034,0.6245,Positive,The Power button issue is not an issue! Yes they could have placed it in the front or in the back BUT I'm 100% percent certain that one of my kids would press it! As long as it's hidden ... fine by me!,UgxAwKpe4qc8gPfYBi54AaABAg
0.476,0.524,0.0,0.6739,Positive,Can it run WOW on Ultra?,UgzQQ-JKAuxVGZZHADZ4AaABAg
0.235,0.765,0.0,0.836,Positive,"Question dear tech nerds, this seems like an amazing deal, is there a way to add more external fast storage to this computer? Because 400 bucks for a single tb ain't it",Ugxnma_zYCqxw2VLxYl4AaABAg
0.133,0.867,0.0,0.3182,Positive,The fan is ramping up because you're shoving it into that tiny space with zero airflow,UgzV1UzCLApJWivRiW94AaABAg
0.0,0.852,0.148,-0.3821,Negative,"1) why people so obsessed with sizes? 
2) who even turns off their laptops and computers?",UgyKcH04lqlDcEThVOB4AaABAg
0.076,0.815,0.109,-0.296,Negative,"Lol. I think you’re onto something. The Apple’s Grinch. 
They always get their products to 100% and then do something to take it down to 85%. 

They have some self destructive tendencies.",UgxC6a7FpYDrk_s1dHV4AaABAg
0.021,0.908,0.071,-0.4118,Negative,"Nobody gives a shit about the power button but silly reviewers. You press the power button, what, maybe five times in its entire lifetime. When you move desks or need to hard reset your computer.

Every single normal person will turn it on once and never touch the button until they move desks.",Ugyub5g3QS-FXs2YoWR4AaABAg
0.0,0.825,0.175,-0.5574,Negative,Just say apple pricing ladder system its a rip off.200 usd for 512Gb  ssd storage should be illegal.,UgwxXpBIjSJFF7nC1XV4AaABAg
0.186,0.729,0.085,0.4163,Positive,"a $600 full Mac PC? That's not very like Apple. I might even consider it, giving that Windows 10 is soon ceasing support.",UgyjWpRn6PbYWZAOvEN4AaABAg
0.18,0.82,0.0,0.4329,Positive,"if this is the MAC Mini, what will the next Apple TV look like??",Ugwrd9LAMlu0mtq8rLt4AaABAg
0.0,1.0,0.0,0.0,Neutral,Who be trolling putting that power button at the bottom of the mac mini!?,Ugz4eBBsFf-0WaqjLIV4AaABAg
0.0,0.852,0.148,-0.7279,Negative,I am with you on that power button. It is not good to have to pick up the mini repeatedly to turn it on. Not good on the ports and cables. My studio M1 HDMI port is loose from just moving the monitor occasionally.,UgwlNNcCkAB6yMQgCbx4AaABAg
0.0,1.0,0.0,0.0,Neutral,Increadible,UgwKrN-AmvbY34Z3Rzh4AaABAg
0.072,0.881,0.047,0.3947,Positive,"Ah. The on button.  3 reasons.  #1 putting it visibly on the outside of the computer would have caused you to have to hold the computer down to push it.  Awkward.  #2. It would have been ugly disrupting the purity of the outside of the computer.  #3 When you do have to use it, which will be highly infrequently, you'll have to pick the computer up with one hand thus reminding you of just how fucking small and cool it is and the age you live in for just a moment. It's fine in that little corner.",Ugwz9nrvfk_B_RAVDOh4AaABAg
0.029,0.945,0.026,0.0475,Neutral,"2:45 - This isn't exactly true.  For 100$ cheaper, a Beelink SER7 has more RAM and SSD than the base mac mini (and is also upgradable).  Yes, the M4 far outperform the Ryzen 7 in single core processing, but for most use cases the performance difference isn't going to be noticeable.  I think it all really just comes down to OS preference.",UgzoSTyBFKmIAA49zpp4AaABAg
0.23,0.77,0.0,0.4574,Positive,11:07 I wish they bring back the trashcan design mac back!,UgxOiU5Rtva_-UMRHw14AaABAg
0.121,0.78,0.098,0.2023,Positive,"the base version of the mac mini makes the best financial sense of all Apple products currently.
the moment you start adding memory and storage the price goes stupid.",UgymJTXObeCpp5gLgDp4AaABAg
0.125,0.875,0.0,0.6124,Positive,"The Power Button is Thermal Management by hacking human behavior. 

Dust falls from fan onto desk after moving mac mini to power it on.  Human then cleans dust from desk, keeping a clean environment for air flow.",UgxW9p99SQzGX0mbCXN4AaABAg
0.0,1.0,0.0,0.0,Neutral,"So, you finally showed how small man you are.",Ugwg3PIobOf8h7bcrYJ4AaABAg
0.045,0.884,0.071,-0.25,Negative,"Ill be graduating, and entering the workforce as an entry level data analyst. I wanna get a mac mini for my home setup, will I be fine with the base one or do I need the pro?",Ugy1y9njLkC6F_J9sY54AaABAg
0.092,0.908,0.0,0.4074,Positive,i might go for the base model but with 10G networking. i plan to run llm’s on it. i have a nas so im not worried about storage,Ugwdk96KTDBxElQ0KHJ4AaABAg
0.444,0.556,0.0,0.34,Positive,Can you play minecraft,Ugx71EtcUzdjbj7HOxd4AaABAg
0.0,0.914,0.086,-0.0572,Negative,Apple doesn't want you to ever turn it off.  Apple wants it contacted 24/7.,UgwBCFZNGY3EaA1bmn14AaABAg
0.082,0.86,0.059,0.212,Positive,"2:58 beelink ser9 comes kinda close on both size and power (and it's cheaper to max out, by far), but you'll never convince an apple fan that it's a legitimate competitor on either",UgwvW-DLBOrptvBpExh4AaABAg
0.262,0.738,0.0,0.6523,Positive,"If u want to upgrade the macbook, im open for the donation of one used macbook :D",Ugy1mloxD4aDj9TLUv14AaABAg
0.186,0.814,0.0,0.4927,Positive,"Really hope we can see the ""trash can"" Mac Pro again with Apple Silicon inside.",Ugy7yBAreGFG_6NeWMN4AaABAg
0.0,0.724,0.276,-0.6369,Negative,5:49 I thought he hated the Apple mouse 😮,UgxJ_Q3-ST9aCJhBJaB4AaABAg
0.0,1.0,0.0,0.0,Neutral,"Bro, come on! All these videos and comment I have to do the same on yours! There’s a power button on the fucking keyboard! Hello people",UgxXu0UbqjjEcAy8TcB4AaABAg
0.0,1.0,0.0,0.0,Neutral,Until they add vulkan driver performance for gaming it will remain an expensive to upgrade work system.  Give me a Beelink AMD system anyday.,Ugwp4ZBIzAEhZRL7-Ht4AaABAg
0.075,0.925,0.0,0.0772,Positive,"You didn't show us the ports, the booting, you just said whetever you want and went away.",Ugwk-EyW-KALubpYr3R4AaABAg
0.16,0.759,0.08,0.4404,Positive,Still bigger than an Intel nuc which has been around for over 10 years now 😂,Ugwba7Cc3oJhs8vdjxN4AaABAg
